product_sku,product_name,product_name_localized,inventory_item_sku,inventory_item_name,inventory_item_name_localized,quantity,unit,ingredient_cost
FG01492,"Sweet and savory Ramadan packages, (sambosah & kabah )",باكج حالى و مالح رمضان (سمبوسة و كبه),PM00589,علبة مالح ميكس,,1,Piece,0
FG01492,"Sweet and savory Ramadan packages, (sambosah & kabah )",باكج حالى و مالح رمضان (سمبوسة و كبه),PM00588,كيس حالى و مالح,,1,Piece,0
FG01492,"Sweet and savory Ramadan packages, (sambosah & kabah )",باكج حالى و مالح رمضان (سمبوسة و كبه),FG01428,فطائر ميني مشكلة,,18,Unit,0
FG01492,"Sweet and savory Ramadan packages, (sambosah & kabah )",باكج حالى و مالح رمضان (سمبوسة و كبه),FG01495,بوكس حالى  رمضان,,1,Unit,0
FG01493,Sweet and salty Ramadan pastries package,باكج حالى و مالح رمضان معجنات,PM00589,علبة مالح ميكس,,1,Piece,0
FG01493,Sweet and salty Ramadan pastries package,باكج حالى و مالح رمضان معجنات,PM00588,كيس حالى و مالح,,1,Piece,0
FG01493,Sweet and salty Ramadan pastries package,باكج حالى و مالح رمضان معجنات,FG01428,فطائر ميني مشكلة,,36,Unit,0
FG01493,Sweet and salty Ramadan pastries package,باكج حالى و مالح رمضان معجنات,FG01495,بوكس حالى  رمضان,,1,Unit,0
FG01494,Half a kilo of coated chocolate,نصف كيلو شوكولا مغلفة,FG01282,Mix Chocolate Box 1 KG,شوكولا مغلف بالكيلو *,0.5,Unit,0
FG01495,بوكس حالى  رمضان,,FG01495,بوكس حالى  رمضان,,1,Unit,0
FG01497,Chocolate pecan,بيكان بالشوكولا,FG01497,Chocolate pecan,بيكان بالشوكولا,1,Unit,0
FG01498,Small box of cinnamon pecan dragee,علبة دراجية بيكان قرفة صغيرة,FG01498,Small box of cinnamon pecan dragee,علبة دراجية بيكان قرفة صغيرة,1,Unit,0
FG01499,Distribution box of 20 pieces of chocolate,بوكس توزيعات 20 حبة شوكولا,FG00753,Eid gift box: one piece of chocolate,علبة توزيعات العيد حبة شوكولا,20,Unit,0
FG01499,Distribution box of 20 pieces of chocolate,بوكس توزيعات 20 حبة شوكولا,PM00575,صينية كرتون لتوزيعات العيد,,1,Piece,0
FG01500,Distribution box of 20 pieces of chocolate with perfume,بوكس توزيعات 20 حبة شوكولا مع عطر,FG00754,Eid gift box: one piece of chocolate with perfume,علبة توزيعات العيد حبة شوكولا مع عطر,20,Unit,63.52562834
FG01500,Distribution box of 20 pieces of chocolate with perfume,بوكس توزيعات 20 حبة شوكولا مع عطر,PM00575,صينية كرتون لتوزيعات العيد,,1,Piece,0
FG01501,Caramel toffee cake,كيكة توفي كراميل,FG01501,Caramel toffee cake,كيكة توفي كراميل,1,Unit,0
FG01504,Pistachio cake,كيكة الفستق,FG01504,Pistachio cake,كيكة الفستق,1,Unit,0
FG01517,ABC graduation cake,ABC كيكة التخرج,FG01517,ABC graduation cake,ABC كيكة التخرج,1,Unit,0
FG01518,Graduation cake 2023,كيكة التخرج 2023,FG01518,Graduation cake 2023,كيكة التخرج 2023,1,Unit,0
FG01519,Graduation Galaxy Cake,كيكة جلاكسي التخرج,FG01519,Graduation Galaxy Cake,كيكة جلاكسي التخرج,1,Unit,0
FG01520,علبة معمول مغلف صغير 2023,,FG01520,علبة معمول مغلف صغير 2023,,1,Unit,0
FG01521,بوكس شوكولا مكشوف,,FG01521,بوكس شوكولا مكشوف,,1,Unit,0
FG01522,فازة معمول كبير مغلف,,FG01062,معمول تمر كبير مغلف,,1.3,Unit,0
FG01522,فازة معمول كبير مغلف,,PM00613,فازة دائرية زجاج بقاعدة,,1,Unit,0
FG01523,فازة شوكولا مكشوف,,FG01297,شوكولا فستق فلورانتين 2022,,0.73,Unit,0
FG01523,فازة شوكولا مكشوف,,FG01300,شوكولا فيوتيكان 2022,,0.37,Unit,0
FG01523,فازة شوكولا مكشوف,,PM00613,فازة دائرية زجاج بقاعدة,,1,Unit,0
FG01524,Wrapped chocolate vase 40 cm and a large maamoul box,فازة شوكولا مغلف 40 سم و علبة معمول كبيرة,FG01315,"Vase 40 cm, shape 2022 number 1",فازة 40 سم شكل 2022 رقم 1,1,Unit,0
FG01524,Wrapped chocolate vase 40 cm and a large maamoul box,فازة شوكولا مغلف 40 سم و علبة معمول كبيرة,FG00653,Maamoul Dates,علبة معمول تمر كبير,1,Unit,0
FG01525,Exposed chocolate vase and large date maamoul vase,فازة شوكولا مكشوف و فازة معمول تمر كبير,FG01297,شوكولا فستق فلورانتين 2022,,0.73,Unit,0
FG01525,Exposed chocolate vase and large date maamoul vase,فازة شوكولا مكشوف و فازة معمول تمر كبير,FG01300,شوكولا فيوتيكان 2022,,0.37,Unit,0
FG01525,Exposed chocolate vase and large date maamoul vase,فازة شوكولا مكشوف و فازة معمول تمر كبير,FG01062,معمول تمر كبير مغلف,,1.3,Unit,0
FG01525,Exposed chocolate vase and large date maamoul vase,فازة شوكولا مكشوف و فازة معمول تمر كبير,PM00613,فازة دائرية زجاج بقاعدة,,2,Unit,0
FG01526,Happy Eid box and a large Maamoul box,بوكس كل عام و انتم بخير و علبة معمول كبيرة,FG00766,بوكس كل عام وانتم بخير,,1,Unit,0
FG01526,Happy Eid box and a large Maamoul box,بوكس كل عام و انتم بخير و علبة معمول كبيرة,FG00653,Maamoul Dates,علبة معمول تمر كبير,1,Unit,0
FG01527,Exposed chocolate box and a large maamoul box,بوكس شوكولا مكشوف و علبة معمول كبيرة,FG00653,Maamoul Dates,علبة معمول تمر كبير,1,Unit,0
FG01527,Exposed chocolate box and a large maamoul box,بوكس شوكولا مكشوف و علبة معمول كبيرة,FG01521,بوكس شوكولا مكشوف,,1,Unit,0
FG01528,"Wrapped chocolate vase 30 cm, shape 1, and a small maamoul box",فازة شوكولا مغلف 30 سم شكل 1 و علبة معمول صغيرة,FG01313,"Vase 30 cm, shape 2022 number 1",فازة 30 سم شكل 2022 رقم 1,1,Unit,0
FG01528,"Wrapped chocolate vase 30 cm, shape 1, and a small maamoul box",فازة شوكولا مغلف 30 سم شكل 1 و علبة معمول صغيرة,FG01520,علبة معمول مغلف صغير 2023,,1,Unit,0
FG01529,"Coated chocolate vase 30 cm, shape 2, and a small maamoul box",فازة شوكولا مغلف 30 سم شكل 2 و علبة معمول صغيرة,FG01314,"Vase 30 cm, shape 2022 number 2",فازة 30 سم شكل2022 رقم2,1,Unit,0
FG01529,"Coated chocolate vase 30 cm, shape 2, and a small maamoul box",فازة شوكولا مغلف 30 سم شكل 2 و علبة معمول صغيرة,FG01520,علبة معمول مغلف صغير 2023,,1,Unit,0
FG01530,Mango cheesecake,تشيز كيك مانجو,FG01530,Mango cheesecake,تشيز كيك مانجو,1,Unit,0
FG01540,Tiffany Chocolate Box,تيفاني بوكس شوكولا,FG01540,Tiffany Chocolate Box,تيفاني بوكس شوكولا,1,Unit,0
FG01541,sandy box chocolate,ساندي بوكس  شوكولا,FG01541,sandy box chocolate,ساندي بوكس  شوكولا,1,Unit,0
FG01542,Futecan Mini Box,علبة فيوتيكان ميني,FG01542,Futecan Mini Box,علبة فيوتيكان ميني,1,Unit,0
FG01544,National Day distribution of chocolate and maamoul,بوكس توزيعات اليوم الوطني شوكولا & معمول,FG01223,National Day distributions of chocolate and maamoul,توزيعة اليوم الوطني شوكولا و معمول,6,Unit,0
FG01545,National Day chocolate giveaway box,بوكس توزيعات اليوم الوطني شوكولا,FG01357,National Day chocolate distributions,توزيعات اليوم الوطني شوكولا,20,Unit,0
FG01546,Open chocolate vase 40 No. 1,فازة شوكولا مكشوف 40 رقم 1,FG01546,Open chocolate vase 40 No. 1,فازة شوكولا مكشوف 40 رقم 1,1,Unit,0
FG01547,Chocolate Giver 40 No. 2,فازة شوكولا مكشوف 40 رقم 2,FG01547,Chocolate Giver 40 No. 2,فازة شوكولا مكشوف 40 رقم 2,1,Unit,0
FG01550,كيكة الفانيلا بالفواكة,,FG01550,كيكة الفانيلا بالفواكة,,1,Unit,0
FG01552,هرم تمر محشي صغير,,FG01552,هرم تمر محشي صغير,,1,Unit,0
FG01553,Crunchy tahini chocolate box,بوكس شوكولا كرانشي طحينية,FG01553,Crunchy tahini chocolate box,بوكس شوكولا كرانشي طحينية,1,Unit,0
FG01554,شوكولا فستق كرانشي مطبوع,,FG01554,شوكولا فستق كرانشي مطبوع,,1,Unit,0
FG01555,شوكولا بيكان كراميل مولد,,FG01555,شوكولا بيكان كراميل مولد,,1,Unit,0
FG01556,اكواب ويفر رازبيري,,FG01556,اكواب ويفر رازبيري,,1,Unit,0
FG01557,شوكولا قهوة اسبريسو,,FG01557,شوكولا قهوة اسبريسو,,1,Unit,0
FG01558,شوكولا فلورانتين لوز روشية,,FG01558,شوكولا فلورانتين لوز روشية,,1,Unit,0
FG01559,اكواب شوكولا زعفران,,FG01559,اكواب شوكولا زعفران,,1,Unit,0
FG01560,شوكولا سمسم كرانشي ميلك,,FG01560,شوكولا سمسم كرانشي ميلك,,1,Unit,0
FG01561,شوكولا سمسم كرانشي دارك,,FG01561,شوكولا سمسم كرانشي دارك,,1,Unit,0
FG01562,شوكولا سمسم كرانشي وايت,,FG01562,شوكولا سمسم كرانشي وايت,,1,Unit,0
FG01563,شوكولا فيوتكان اوريو,,FG01563,شوكولا فيوتكان اوريو,,1,Unit,0
FG01564,باكج حالى و مالح دائري (كبة و ورق عنب),,FG01207,كبة حشوة دجاج بالحبة,,20,Unit,0
FG01564,باكج حالى و مالح دائري (كبة و ورق عنب),,FG01203,محشي ورق عنب عادي بالحبة,,17,Unit,0
FG01564,باكج حالى و مالح دائري (كبة و ورق عنب),,FG01398,بوكس حالي ميكس,,1,Unit,0
FG01564,باكج حالى و مالح دائري (كبة و ورق عنب),,FG01428,فطائر ميني مشكلة,,18,Unit,0
FG01564,باكج حالى و مالح دائري (كبة و ورق عنب),,PM00661,بوكس مالح دائري,,1,Piece,0
FG01564,باكج حالى و مالح دائري (كبة و ورق عنب),,PM00662,كيس لباكج حالى و مالح  الدائري,,1,Piece,0
FG01565,باكج حالي و مالح دائري ( معجنات),,FG01398,بوكس حالي ميكس,,1,Unit,0
FG01565,باكج حالي و مالح دائري ( معجنات),,FG01428,فطائر ميني مشكلة,,36,Unit,0
FG01565,باكج حالي و مالح دائري ( معجنات),,PM00661,بوكس مالح دائري,,1,Piece,0
FG01565,باكج حالي و مالح دائري ( معجنات),,PM00662,كيس لباكج حالى و مالح  الدائري,,1,Piece,0
FG01566,باكج حالي و مالح دائري  ( مسخن&ورق عنب ),,FG01210,مسخن رول بالحبة,,17,Unit,0
FG01566,باكج حالي و مالح دائري  ( مسخن&ورق عنب ),,FG01203,محشي ورق عنب عادي بالحبة,,17,Unit,0
FG01566,باكج حالي و مالح دائري  ( مسخن&ورق عنب ),,FG01398,بوكس حالي ميكس,,1,Unit,0
FG01566,باكج حالي و مالح دائري  ( مسخن&ورق عنب ),,FG01428,فطائر ميني مشكلة,,18,Unit,0
FG01566,باكج حالي و مالح دائري  ( مسخن&ورق عنب ),,PM00661,بوكس مالح دائري,,1,Piece,0
FG01566,باكج حالي و مالح دائري  ( مسخن&ورق عنب ),,PM00662,كيس لباكج حالى و مالح  الدائري,,1,Piece,0
FG01567,قطعة شوكولا دائرية 10 سم للطباعة,,FG01567,قطعة شوكولا دائرية 10 سم للطباعة,,1,Unit,0
FG01568,قطعة شوكولا دائرية 15 سم للطباعة,,FG01568,قطعة شوكولا دائرية 15 سم للطباعة,,1,Unit,0
FG01569,قطعة شوكولا مستطيلة 8*14 سم للطباعة,,FG01569,قطعة شوكولا مستطيلة 8*14 سم للطباعة,,1,Unit,0
FG01570,Mango graham cake,كيكة مانجو غراهام,FG01570,Mango graham cake,كيكة مانجو غراهام,1,Unit,0
FG01571,شوكولا تشيز فول سوداني,,FG01571,شوكولا تشيز فول سوداني,,1,Unit,0
FG01572,شوكولا تشيز اوريو مع الفراولة,,FG01572,شوكولا تشيز اوريو مع الفراولة,,1,Unit,0
FG01576,بوكس حالى دائري,,FG01576,بوكس حالى دائري,,1,Unit,0
FG01577,Salty present box (kibah & vine leafs),باكج حالي مالح دائري (كبة و ورق عنب),FG01207,كبة حشوة دجاج بالحبة,,16,Unit,0
FG01577,Salty present box (kibah & vine leafs),باكج حالي مالح دائري (كبة و ورق عنب),FG01203,محشي ورق عنب عادي بالحبة,,17,Unit,0
FG01577,Salty present box (kibah & vine leafs),باكج حالي مالح دائري (كبة و ورق عنب),FG01428,فطائر ميني مشكلة,,18,Unit,0
FG01577,Salty present box (kibah & vine leafs),باكج حالي مالح دائري (كبة و ورق عنب),PM00661,بوكس مالح دائري,,1,Piece,0
FG01577,Salty present box (kibah & vine leafs),باكج حالي مالح دائري (كبة و ورق عنب),PM00662,كيس لباكج حالى و مالح  الدائري,,1,Piece,0
FG01577,Salty present box (kibah & vine leafs),باكج حالي مالح دائري (كبة و ورق عنب),FG01576,بوكس حالى دائري,,1,Unit,0
FG01578,Salty present box (misakhan & vine leafs),باكج حالي مالح دائري  ( مسخن&ورق عنب ),FG01210,مسخن رول بالحبة,,17,Unit,0
FG01578,Salty present box (misakhan & vine leafs),باكج حالي مالح دائري  ( مسخن&ورق عنب ),FG01203,محشي ورق عنب عادي بالحبة,,17,Unit,0
FG01578,Salty present box (misakhan & vine leafs),باكج حالي مالح دائري  ( مسخن&ورق عنب ),FG01428,فطائر ميني مشكلة,,18,Unit,0
FG01578,Salty present box (misakhan & vine leafs),باكج حالي مالح دائري  ( مسخن&ورق عنب ),PM00661,بوكس مالح دائري,,1,Piece,0
FG01578,Salty present box (misakhan & vine leafs),باكج حالي مالح دائري  ( مسخن&ورق عنب ),PM00662,كيس لباكج حالى و مالح  الدائري,,1,Piece,0
FG01578,Salty present box (misakhan & vine leafs),باكج حالي مالح دائري  ( مسخن&ورق عنب ),FG01576,بوكس حالى دائري,,1,Unit,0
FG01579,Salty present box (pastry),باكج حالي مالح دائري ( معجنات),FG01428,فطائر ميني مشكلة,,36,Unit,0
FG01579,Salty present box (pastry),باكج حالي مالح دائري ( معجنات),PM00661,بوكس مالح دائري,,1,Piece,0
FG01579,Salty present box (pastry),باكج حالي مالح دائري ( معجنات),PM00662,كيس لباكج حالى و مالح  الدائري,,1,Piece,0
FG01579,Salty present box (pastry),باكج حالي مالح دائري ( معجنات),FG01576,بوكس حالى دائري,,1,Unit,0
FG01580,معمول مغلف على فلين للفازة بقاعدة,,FG01580,معمول مغلف على فلين للفازة بقاعدة,,1,Unit,21.72572663
FG01581,كيكة فانيلا بالفراولة,,FG01581,كيكة فانيلا بالفراولة,,1,Unit,0
FG01582,تعبئة حالى مناسبات,,FG01582,تعبئة حالى مناسبات,,1,Unit,0
FG01583,تعبئة مالح مناسبات,,FG01583,تعبئة مالح مناسبات,,1,Unit,50.32888
FG01584,Mixed baklava box,بوكس بقلاوة مشكلة,FG01584,Mixed baklava box,بوكس بقلاوة مشكلة,1,Unit,0
FG01585,Grape leaves box,بوكس ورق عنب,FG01203,محشي ورق عنب عادي بالحبة,,17,Unit,0
FG01585,Grape leaves box,بوكس ورق عنب,PM00663,علبة ورق عنب صغيرة,,1,Piece,1.6
FG01586,Chicken kibbeh box,بوكس كبة دجاج,FG01207,كبة حشوة دجاج بالحبة,,16,Unit,0
FG01586,Chicken kibbeh box,بوكس كبة دجاج,PM00663,علبة ورق عنب صغيرة,,1,Piece,1.6
FG01587,Musakhan box,بوكس مسخن,FG01210,مسخن رول بالحبة,,18,Unit,0
FG01587,Musakhan box,بوكس مسخن,PM00663,علبة ورق عنب صغيرة,,1,Piece,1.6
FG01588,Grape leaves box 2 squares,بوكس 2 مربع ورق عنب,FG01203,محشي ورق عنب عادي بالحبة,,34,Unit,0
FG01588,Grape leaves box 2 squares,بوكس 2 مربع ورق عنب,PM00664,علبة ورق عنب كبيرة,,1,Piece,2.551404503
FG01589,Box of grape leaves and musakhan,بوكس ورق عنب و مسخن,FG01210,مسخن رول بالحبة,,18,Unit,0
FG01589,Box of grape leaves and musakhan,بوكس ورق عنب و مسخن,FG01203,محشي ورق عنب عادي بالحبة,,17,Unit,0
FG01589,Box of grape leaves and musakhan,بوكس ورق عنب و مسخن,PM00664,علبة ورق عنب كبيرة,,1,Piece,2.551404503
FG01590,Box of grape leaves and chicken kibbeh,بوكس ورق عنب و كبة دجاج,FG01207,كبة حشوة دجاج بالحبة,,16,Unit,0
FG01590,Box of grape leaves and chicken kibbeh,بوكس ورق عنب و كبة دجاج,FG01203,محشي ورق عنب عادي بالحبة,,17,Unit,0
FG01590,Box of grape leaves and chicken kibbeh,بوكس ورق عنب و كبة دجاج,PM00664,علبة ورق عنب كبيرة,,1,Piece,2.551404503
FG01591,Chicken kebbeh and musakhan box,بوكس كبة دجاج و مسخن,FG01210,مسخن رول بالحبة,,18,Unit,0
FG01591,Chicken kebbeh and musakhan box,بوكس كبة دجاج و مسخن,FG01207,كبة حشوة دجاج بالحبة,,16,Unit,0
FG01591,Chicken kebbeh and musakhan box,بوكس كبة دجاج و مسخن,PM00664,علبة ورق عنب كبيرة,,1,Piece,2.551404503
FG01592,باكج حالى و مالح دائري ( كبة و معجنات ),,FG01207,كبة حشوة دجاج بالحبة,,32,Unit,0
FG01592,باكج حالى و مالح دائري ( كبة و معجنات ),,FG01428,فطائر ميني مشكلة,,18,Unit,0
FG01592,باكج حالى و مالح دائري ( كبة و معجنات ),,PM00661,بوكس مالح دائري,,1,Piece,0
FG01592,باكج حالى و مالح دائري ( كبة و معجنات ),,PM00662,كيس لباكج حالى و مالح  الدائري,,1,Piece,0
FG01592,باكج حالى و مالح دائري ( كبة و معجنات ),,FG01576,بوكس حالى دائري,,1,Unit,0
FG01593,باكج حالى و مالح دائري ( مسخن و كبة),,FG01210,مسخن رول بالحبة,,17,Unit,0
FG01593,باكج حالى و مالح دائري ( مسخن و كبة),,FG01207,كبة حشوة دجاج بالحبة,,16,Unit,0
FG01593,باكج حالى و مالح دائري ( مسخن و كبة),,FG01428,فطائر ميني مشكلة,,18,Unit,0
FG01593,باكج حالى و مالح دائري ( مسخن و كبة),,PM00661,بوكس مالح دائري,,1,Piece,0
FG01593,باكج حالى و مالح دائري ( مسخن و كبة),,PM00662,كيس لباكج حالى و مالح  الدائري,,1,Piece,0
FG01593,باكج حالى و مالح دائري ( مسخن و كبة),,FG01576,بوكس حالى دائري,,1,Unit,0
FG01594,كود ملغي,,FG01594,كود ملغي,,1,Unit,0
FG01595,ميني ساندوتش حلومي مناسبات,,FG01595,ميني ساندوتش حلومي مناسبات,,1,Unit,0
FG01596,ميني ساندوتش تكا مناسبات,,FG01596,ميني ساندوتش تكا مناسبات,,1,Unit,0
FG01597,ميني ساندوتش لبنة رمان مناسبات,,FG01597,ميني ساندوتش لبنة رمان مناسبات,,1,Unit,0
FG01598,تورتيلا ورد تركي مدخن مناسبات,,FG01598,تورتيلا ورد تركي مدخن مناسبات,,1,Unit,0
FG01599,ميني كبة لبنة مناسبات,,FG01599,ميني كبة لبنة مناسبات,,1,Unit,15.5805
FG01600,ميني كبة كيري بالشبت مناسبات,,FG01600,ميني كبة كيري بالشبت مناسبات,,1,Unit,22.1781
FG01601,تارت دجاج تكا مناسبات,,FG01601,تارت دجاج تكا مناسبات,,1,Unit,0
FG01602,تارت جبنة كيري بالشبت مناسبات,,FG01602,تارت جبنة كيري بالشبت مناسبات,,1,Unit,75.9144
FG01603,تارت اجبان مناسبات,,FG01603,تارت اجبان مناسبات,,1,Unit,0
FG01604,تارت حلومي بالطماطم المجففة مناسبات,,FG01604,تارت حلومي بالطماطم المجففة مناسبات,,1,Unit,83.6364
FG01605,كنابيه حلومي بالطماطم المجففة مناسبات,,FG01605,كنابيه حلومي بالطماطم المجففة مناسبات,,1,Unit,0
FG01606,ميني كنابيه كيري بلوبيري مناسبات,,FG01606,ميني كنابيه كيري بلوبيري مناسبات,,1,Unit,26.39815
FG01607,ميني كنابيه لبنة زعتر مناسبات,,FG01607,ميني كنابيه لبنة زعتر مناسبات,,1,Unit,18.8037
FG01608,كلوب ساندوتش فاهيتا شيدر مناسبات,,FG01608,كلوب ساندوتش فاهيتا شيدر مناسبات,,1,Unit,0
FG01609,ورق عنب دائري مناسبات,,FG01609,ورق عنب دائري مناسبات,,1,KG,27.04582
FG01610,ميني ساندوتش مشكل مناسبات,,FG01610,ميني ساندوتش مشكل مناسبات,,1,Unit,18.37296
FG01611,شوكولا لافندر,,FG01611,شوكولا لافندر,,1,Unit,0
FG01612,شوكولا شرائح مطبوعة,,FG01612,شوكولا شرائح مطبوعة,,1,Unit,0
FG01613,بروفتيرول شوكولاتة مناسبات,,FG01613,بروفتيرول شوكولاتة مناسبات,,1,Unit,0
FG01614,بروفتيرول جوز الهند مناسبات,,FG01614,بروفتيرول جوز الهند مناسبات,,1,Unit,0
FG01615,هرم بروفيترول صغير,,FG01615,هرم بروفيترول صغير,,1,Unit,29.79
FG01616,هرم بروفيترول كبير,,FG01616,هرم بروفيترول كبير,,1,Unit,0
FG01617,هرم ماكرون صغير,,FG01617,هرم ماكرون صغير,,1,Unit,0
FG01618,هرم ماكرون كبير,,FG01618,هرم ماكرون كبير,,1,Unit,0
FG01619,هرم فراولة مغطسة صغير,,FG01619,هرم فراولة مغطسة صغير,,1,Unit,0
FG01620,هرم فراولة مغطسة كبير,,FG01620,هرم فراولة مغطسة كبير,,1,Unit,0
FG01621,هرم شوكولا مطبوعة صغير,,FG01621,هرم شوكولا مطبوعة صغير,,1,Unit,0
FG01622,هرم شوكولا مطبوعة كبير,,FG01622,هرم شوكولا مطبوعة كبير,,1,Unit,0
FG01623,سخان كب كيك تمر,,FG01623,سخان كب كيك تمر,,1,Unit,53.84250419
FG01624,Date cupcake heater,سخان كب كيك التمر,PM00674,قاعدة سخان كنافة المونيوم,,1,Unit,18.55899965
FG01624,Date cupcake heater,سخان كب كيك التمر,PM00675,شمعة فتيل سخان كنافة,,1,Unit,2.998702269
FG01624,Date cupcake heater,سخان كب كيك التمر,FG01623,سخان كب كيك تمر,,1,Unit,53.84250419
FG01625,كرواسون فانيلا فستق,,FG01625,كرواسون فانيلا فستق,,1,Unit,0
FG01626,كرواسون فانيلا فول سوداني,,FG01626,كرواسون فانيلا فول سوداني,,1,Unit,0
FG01627,كرواسون فانيلا بندق,,FG01627,كرواسون فانيلا بندق,,1,Unit,0
FG01628,كرواسون تراميسو,,FG01628,كرواسون تراميسو,,1,Unit,0
FG01629,كرواسون شوكولا,,FG01629,كرواسون شوكولا,,1,Unit,0
FG01630,دنش اناناس كمبوت,,FG01630,دنش اناناس كمبوت,,1,Unit,0
FG01631,دنش رازبيري,,FG01631,دنش رازبيري,,1,Unit,0
FG01632,دنش بلوبيري,,FG01632,دنش بلوبيري,,1,Unit,0
FG01633,كيكة بلاك&وايت  ارابيكا,,FG01633,كيكة بلاك&وايت  ارابيكا,,1,Unit,0
FG01634,بولة تمر فخار ارابيكا,,FG01634,بولة تمر فخار ارابيكا,,1,Unit,0
FG01635,بولة جرهام ارابيكا,,FG01635,بولة جرهام ارابيكا,,1,Unit,0
FG01636,كيك ترامسيو ارابيكا,,FG01636,كيك ترامسيو ارابيكا,,1,Unit,0
FG01637,عجينة البان كيك ارابيكا,,FG01637,عجينة البان كيك ارابيكا,,1,Unit,0
FG01638,عجينة الوافيل ارابيكا,,FG01638,عجينة الوافيل ارابيكا,,1,Unit,0
FG01639,عجينة كريب اربيكا,,FG01639,عجينة كريب اربيكا,,1,Unit,0
FG01641,"Current, salty,  package on establishment  kibbeh, grape leaves",باكج حالى ومالح يوم التأسيس دائرى ( كبة  و ورق عنب),FG01207,كبة حشوة دجاج بالحبة,,16,Unit,0
FG01641,"Current, salty,  package on establishment  kibbeh, grape leaves",باكج حالى ومالح يوم التأسيس دائرى ( كبة  و ورق عنب),FG01203,محشي ورق عنب عادي بالحبة,,17,Unit,0
FG01641,"Current, salty,  package on establishment  kibbeh, grape leaves",باكج حالى ومالح يوم التأسيس دائرى ( كبة  و ورق عنب),FG01428,فطائر ميني مشكلة,,18,Unit,0
FG01641,"Current, salty,  package on establishment  kibbeh, grape leaves",باكج حالى ومالح يوم التأسيس دائرى ( كبة  و ورق عنب),FG01640,بوكس حالى دائري يوم التأسيس,,1,Piece,44.99268787
FG01641,"Current, salty,  package on establishment  kibbeh, grape leaves",باكج حالى ومالح يوم التأسيس دائرى ( كبة  و ورق عنب),PM00682,بوكس مالح دائري يوم التأسيس,,1,Piece,12.76344
FG01641,"Current, salty,  package on establishment  kibbeh, grape leaves",باكج حالى ومالح يوم التأسيس دائرى ( كبة  و ورق عنب),PM00683,كيس لباكج حالى و مالح  الدائري يوم التأسيس,,1,Piece,3
FG01642,"Fresh and salty package, circular base, heated and grape leaves",باكج حالى ومالح يوم التأسيس دائرى ( مسخن  و ورق عنب),FG01210,مسخن رول بالحبة,,17,Unit,0
FG01642,"Fresh and salty package, circular base, heated and grape leaves",باكج حالى ومالح يوم التأسيس دائرى ( مسخن  و ورق عنب),FG01203,محشي ورق عنب عادي بالحبة,,17,Unit,0
FG01642,"Fresh and salty package, circular base, heated and grape leaves",باكج حالى ومالح يوم التأسيس دائرى ( مسخن  و ورق عنب),FG01428,فطائر ميني مشكلة,,18,Unit,0
FG01642,"Fresh and salty package, circular base, heated and grape leaves",باكج حالى ومالح يوم التأسيس دائرى ( مسخن  و ورق عنب),FG01640,بوكس حالى دائري يوم التأسيس,,1,Piece,44.99268787
FG01642,"Fresh and salty package, circular base, heated and grape leaves",باكج حالى ومالح يوم التأسيس دائرى ( مسخن  و ورق عنب),PM00682,بوكس مالح دائري يوم التأسيس,,1,Piece,12.76344
FG01642,"Fresh and salty package, circular base, heated and grape leaves",باكج حالى ومالح يوم التأسيس دائرى ( مسخن  و ورق عنب),PM00683,كيس لباكج حالى و مالح  الدائري يوم التأسيس,,1,Piece,3
FG01643,"Sweet and salty package on establishment day, round (pastries)",باكج حالى ومالح يوم التأسيس دائرى ( معجنات),FG01428,فطائر ميني مشكلة,,36,Unit,0
FG01643,"Sweet and salty package on establishment day, round (pastries)",باكج حالى ومالح يوم التأسيس دائرى ( معجنات),FG01640,بوكس حالى دائري يوم التأسيس,,1,Piece,44.99268787
FG01643,"Sweet and salty package on establishment day, round (pastries)",باكج حالى ومالح يوم التأسيس دائرى ( معجنات),PM00682,بوكس مالح دائري يوم التأسيس,,1,Piece,12.76344
FG01643,"Sweet and salty package on establishment day, round (pastries)",باكج حالى ومالح يوم التأسيس دائرى ( معجنات),PM00683,كيس لباكج حالى و مالح  الدائري يوم التأسيس,,1,Piece,3
FG01644,شوكولا فيوتيكان جاهز,,FG01644,شوكولا فيوتيكان جاهز,,1,KG,54.10069488
FG01645,شوكولا خام وايت - بيع مباشر,,FG01645,شوكولا خام وايت - بيع مباشر,,1,Unit,0
FG01646,شوكولا خام دارك - بيع مباشر,,FG01646,شوكولا خام دارك - بيع مباشر,,1,Unit,0
FG01647,شوكولا خام ميلك - بيع مباشر,,FG01647,شوكولا خام ميلك - بيع مباشر,,1,Unit,0
FG01648,كراميل دلى - بيع مباشر,,FG01648,كراميل دلى - بيع مباشر,,1,Unit,0
FG01649,جوز بيكان - بيع مباشر,,FG01649,جوز بيكان - بيع مباشر,,1,Unit,0
FG01650,حشوة تشيز كيك جاهزة - بيع مباشر,,FG01650,حشوة تشيز كيك جاهزة - بيع مباشر,,1,Unit,0
FG01651,حشوة ماسكربنوزا جاهزة -بيع مباشر,,FG01651,حشوة ماسكربنوزا جاهزة -بيع مباشر,,1,Unit,0
FG01652,بديل زبدة كاكاو - بيع مباشر,,FG01652,بديل زبدة كاكاو - بيع مباشر,,1,Unit,0
FG01653,بسكويت لوتس - بيع مباشر,,FG01653,بسكويت لوتس - بيع مباشر,,1,Unit,0
